run_type,task,cell_line,holdout_number,DenseRectangularMetaLayer_0_dropout_rate,DenseRectangularMetaLayer_0_layers,DenseRectangularMetaLayer_0_units,DenseRectangularMetaLayer_1_dropout_rate,DenseRectangularMetaLayer_1_layers,DenseRectangularMetaLayer_1_units,DenseRectangularMetaLayer_2_dropout_rate,DenseRectangularMetaLayer_2_layers,DenseRectangularMetaLayer_2_units,DenseRectangularMetaLayer_3_dropout_rate,DenseRectangularMetaLayer_3_layers,DenseRectangularMetaLayer_3_units,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
test,inactive_enhancers_vs_inactive_promoters,GM12878,9,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.5284237166245779,0.7706205248832703,0.7756421566009521,0.8441838622093201,0.8551822304725647,0.9157610535621644,0.8084628582000732,0.7689622640609741,0.7622823715209961,0.22435785830020905,0.2377175986766815,0.5268007516860962
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,9,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.4350963506934255,0.8228912353515625,0.8176374435424805,0.8896656632423401,0.9114425778388976,0.9483386278152466,0.8521322011947632,0.8246264457702637,0.8316155076026917,0.18236257135868075,0.16838446259498596,0.6358517408370972
valid,inactive_enhancers_vs_inactive_promoters,GM12878,9,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.4293653628853865,0.8260099291801453,0.8174141049385071,0.8947326540946959,0.9153168201446532,0.9505616426467896,0.8543275594711304,0.8288497328758241,0.8402853608131409,0.1825859099626541,0.15971466898918152,0.643476128578186
train,inactive_enhancers_vs_inactive_promoters,GM12878,10,0.3359081205193298,0,256,0.11068915482708684,2,85,0.12203862271082964,1,56,0.32451817032927577,0,85,0.4655692566272824,0.7779918313026428,0.8059001564979553,0.8329721093177795,0.8651754856109619,0.9235138297080994,0.8192125558853149,0.7687736749649048,0.7316471338272095,0.19409982860088348,0.2683528363704681,0.5323252677917479
test,inactive_enhancers_vs_inactive_promoters,GM12878,10,0.3359081205193298,0,256,0.11068915482708684,2,85,0.12203862271082964,1,56,0.32451817032927577,0,85,0.4832619489343078,0.765167772769928,0.7956782579421997,0.822307825088501,0.8504815697669983,0.9147738218307496,0.8087738752365112,0.7550925016403198,0.7145067453384399,0.2043217420578003,0.2854932248592377,0.5052460432052612
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,10,0.3359081205193298,0,256,0.11068915482708684,2,85,0.12203862271082964,1,56,0.32451817032927577,0,85,0.4654668767958186,0.77804034948349,0.8055332899093628,0.8332893848419191,0.8652931451797485,0.9235135912895204,0.8191763162612915,0.7689597606658936,0.7323862910270691,0.194466695189476,0.2676137089729309,0.5325778126716614
valid,inactive_enhancers_vs_inactive_promoters,GM12878,10,0.3359081205193298,0,256,0.11068915482708684,2,85,0.12203862271082964,1,56,0.32451817032927577,0,85,0.4657924064370089,0.7774344682693481,0.8043098449707031,0.833308219909668,0.8647403120994568,0.9235100150108336,0.8185522556304932,0.7685556411743164,0.7328013777732849,0.19569015502929688,0.2671986520290375,0.5315635204315186
train,inactive_enhancers_vs_inactive_promoters,GM12878,11,0.08162217163750812,3,113,0.4093613918865511,0,56,0.1992203977305623,1,56,0.4505114780844776,0,256,0.4520529925823212,0.8022665977478027,0.8129768967628479,0.8623368740081787,0.8876862525939941,0.9349498152732848,0.8369297385215759,0.7987290024757385,0.7844811081886292,0.1870231181383133,0.21551890671253204,0.588016152381897
test,inactive_enhancers_vs_inactive_promoters,GM12878,11,0.08162217163750812,3,113,0.4093613918865511,0,56,0.1992203977305623,1,56,0.4505114780844776,0,256,0.5179571123034866,0.7590243220329285,0.775059700012207,0.8278586268424988,0.8437878489494324,0.9107892513275146,0.8005896210670471,0.7537291049957275,0.7323984503746033,0.22494029998779294,0.26760154962539673,0.4987155795097351
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,11,0.08162217163750812,3,113,0.4093613918865511,0,56,0.1992203977305623,1,56,0.4505114780844776,0,256,0.4525382371489392,0.8019880652427673,0.8144339323043823,0.8608118295669556,0.8873422145843506,0.9346346855163574,0.836980938911438,0.7978774309158325,0.7813208699226379,0.18556606769561768,0.21867915987968445,0.5867955684661865
valid,inactive_enhancers_vs_inactive_promoters,GM12878,11,0.08162217163750812,3,113,0.4093613918865511,0,56,0.1992203977305623,1,56,0.4505114780844776,0,256,0.4498661850080934,0.8026082515716553,0.8130460381507874,0.8627935647964478,0.8887853622436523,0.9358099699020386,0.8371813893318176,0.7991599440574646,0.7852738499641418,0.18695399165153506,0.21472615003585813,0.58880615234375
train,inactive_enhancers_vs_inactive_promoters,GM12878,12,0.42312608087104975,0,85,0.1595619896592163,0,85,0.2307841373477701,3,85,0.3135674821373767,0,56,0.43694371996923936,0.8135451674461365,0.8694885969161987,0.8378890156745911,0.8999155759811401,0.9419360756874084,0.8533964157104492,0.7950668334960938,0.7206451296806335,0.13051138818264008,0.2793548703193665,0.5983502864837646
test,inactive_enhancers_vs_inactive_promoters,GM12878,12,0.42312608087104975,0,85,0.1595619896592163,0,85,0.2307841373477701,3,85,0.3135674821373767,0,56,0.5206623397491597,0.7613871693611145,0.8239268660545349,0.799796462059021,0.8471238613128662,0.9113878011703492,0.8116823434829712,0.7407351732254028,0.6575435400009155,0.17607314884662628,0.3424564898014069,0.4867156445980072
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,12,0.42312608087104975,0,85,0.1595619896592163,0,85,0.2307841373477701,3,85,0.3135674821373767,0,56,0.4380508989615496,0.8126896023750305,0.8697852492332458,0.8365896344184875,0.899084210395813,0.9415159821510316,0.8528645634651184,0.7938317060470581,0.7178781628608704,0.13021478056907654,0.28212180733680725,0.5963209271430969
valid,inactive_enhancers_vs_inactive_promoters,GM12878,12,0.42312608087104975,0,85,0.1595619896592163,0,85,0.2307841373477701,3,85,0.3135674821373767,0,56,0.4338779529166776,0.8142409324645996,0.8689574599266052,0.8391451239585876,0.902499794960022,0.9433542490005492,0.8537911176681519,0.7961641550064087,0.7233707904815674,0.1310425102710724,0.27662917971611023,0.6000497341156006
train,inactive_enhancers_vs_inactive_promoters,GM12878,13,0.07339286368355034,0,113,0.2999382674727645,0,227,0.4589213902256685,3,142,0.09286896855101798,0,142,0.4534519062485806,0.7912970781326294,0.8440648913383484,0.8254820704460144,0.879660427570343,0.9307101964950562,0.8346700668334961,0.7738677263259888,0.7036705613136292,0.1559351086616516,0.29632943868637085,0.552090048789978
test,inactive_enhancers_vs_inactive_promoters,GM12878,13,0.07339286368355034,0,113,0.2999382674727645,0,227,0.4589213902256685,3,142,0.09286896855101798,0,142,0.4899179913379528,0.7664400935173035,0.8256741762161255,0.8050885796546936,0.8531108498573303,0.9159381985664368,0.8152514696121216,0.7468796372413635,0.6680850982666016,0.1743258237838745,0.33191490173339844,0.4982571303844452
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,13,0.07339286368355034,0,113,0.2999382674727645,0,227,0.4589213902256685,3,142,0.09286896855101798,0,142,0.4525374000848726,0.7912979125976562,0.8432653546333313,0.8259908556938171,0.8802476525306702,0.9309799075126648,0.8345386981964111,0.7741338014602661,0.7050022482872009,0.1567346155643463,0.2949977219104767,0.5522978901863098
valid,inactive_enhancers_vs_inactive_promoters,GM12878,13,0.07339286368355034,0,113,0.2999382674727645,0,227,0.4589213902256685,3,142,0.09286896855101798,0,142,0.4569549463516058,0.7914754152297974,0.8459522128105164,0.8245227932929993,0.8773318529129028,0.929596185684204,0.8351000547409058,0.7734778523445129,0.7010034918785095,0.15404775738716125,0.2989965081214905,0.5520285964012146
train,inactive_enhancers_vs_inactive_promoters,GM12878,14,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.4335286572922108,0.8261324167251587,0.8762304186820984,0.8498594760894775,0.9095535874366759,0.9469568729400636,0.8628435134887695,0.8095848560333252,0.7429393529891968,0.1237695813179016,0.2570606470108032,0.6261262893676758
test,inactive_enhancers_vs_inactive_promoters,GM12878,14,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.5185112285393255,0.7695299983024597,0.8323140740394592,0.8050250411033629,0.8548843860626221,0.9163236618041992,0.818442165851593,0.7487972974777222,0.6652804613113403,0.16768594086170194,0.3347195386886597,0.5037517547607422
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,14,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.43479767831605537,0.8251519203186035,0.8746632933616638,0.8496260643005371,0.9087973833084106,0.9464118480682372,0.8619629144668579,0.8087990880012512,0.7429348826408386,0.12533673644065854,0.25706514716148376,0.6241576075553894
valid,inactive_enhancers_vs_inactive_promoters,GM12878,14,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.4284036769423374,0.8292361497879028,0.8752912282943726,0.8546346426010132,0.9122444391250609,0.9490600228309632,0.8648396134376526,0.8140208721160889,0.75275057554245,0.12470879405736925,0.24724942445755005,0.6334299445152283
train,inactive_enhancers_vs_inactive_promoters,GM12878,15,0.2288723340037448,3,113,0.4725190439565008,0,256,0.11868198727849713,0,142,0.27831125996195616,0,28,0.4386537406333657,0.8194252848625183,0.8755460381507874,0.8415417671203613,0.903153657913208,0.943451166152954,0.8582072257995605,0.8008884191513062,0.726230800151825,0.12445395439863205,0.27376922965049744,0.6108242869377136
test,inactive_enhancers_vs_inactive_promoters,GM12878,15,0.2288723340037448,3,113,0.4725190439565008,0,256,0.11868198727849713,0,142,0.27831125996195616,0,28,0.5135899387575962,0.7705114483833313,0.8404682874679565,0.8014885783195496,0.8550428152084351,0.916035771369934,0.8205157518386841,0.7474101781845093,0.6543520092964172,0.15953171253204346,0.3456479609012604,0.5039874315261841
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,15,0.2288723340037448,3,113,0.4725190439565008,0,256,0.11868198727849713,0,142,0.27831125996195616,0,28,0.43850309834923856,0.8198239207267761,0.875555157661438,0.8420509099960327,0.9032688736915588,0.9434852600097656,0.8584762811660767,0.8014166951179504,0.7272782325744629,0.1244448497891426,0.2727217674255371,0.6117416620254517
valid,inactive_enhancers_vs_inactive_promoters,GM12878,15,0.2288723340037448,3,113,0.4725190439565008,0,256,0.11868198727849713,0,142,0.27831125996195616,0,28,0.43883126419644025,0.817285418510437,0.8736167550086975,0.840041995048523,0.9028046131134032,0.9433828592300416,0.856500506401062,0.7986751794815063,0.7237335443496704,0.1263832300901413,0.276266485452652,0.6062241196632385
train,inactive_enhancers_vs_inactive_promoters,GM12878,16,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.436529291923656,0.8239148855209351,0.8841953277587891,0.8416799306869507,0.9080783724784852,0.9467000961303712,0.8624140024185181,0.8040040731430054,0.7238127589225769,0.11580464988946915,0.2761872410774231,0.6197733283042908
test,inactive_enhancers_vs_inactive_promoters,GM12878,16,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.5304315688985365,0.7614962458610535,0.8360416889190674,0.7930386662483215,0.8488099575042725,0.9122565984725952,0.8139725923538208,0.7368796467781067,0.637717604637146,0.16395829617977142,0.362282395362854,0.4837037622928619
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,16,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.4362781383097172,0.8239023089408875,0.8827994465827942,0.8425725102424622,0.9081718921661376,0.9467721581459044,0.8622170090675354,0.8044494390487671,0.72609943151474,0.1172005832195282,0.27390056848526,0.6199464797973633
valid,inactive_enhancers_vs_inactive_promoters,GM12878,16,0.048418656235590884,3,85,0.011002407923087432,0,56,0.05395983082082911,0,56,0.4718011938655021,0,85,0.43777207337146573,0.8224655985832214,0.8806785345077515,0.8421162366867065,0.9071027636528016,0.9461196660995485,0.8609657883644104,0.8032337427139282,0.7257888913154602,0.11932148784399033,0.2742111086845398,0.6169646978378296
train,inactive_enhancers_vs_inactive_promoters,GM12878,17,0.2396439112784177,3,85,0.0270340908011249,3,28,0.10738736129169474,0,56,0.4265989235622092,0,0,0.44708040419013,0.8105823993682861,0.8556700944900513,0.8431715965270996,0.8939547538757324,0.938431978225708,0.8493748903274536,0.7956897616386414,0.7357094287872314,0.14432989060878754,0.26429054141044617,0.594406008720398
test,inactive_enhancers_vs_inactive_promoters,GM12878,17,0.2396439112784177,3,85,0.0270340908011249,3,28,0.10738736129169474,0,56,0.4265989235622092,0,0,0.5049458399966911,0.7636773586273193,0.8224707245826721,0.8035165667533875,0.8493898510932922,0.913365125656128,0.812883198261261,0.7442624568939209,0.6660541296005249,0.1775292605161667,0.3339458405971527,0.4926066100597382
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,17,0.2396439112784177,3,85,0.0270340908011249,3,28,0.10738736129169474,0,56,0.4265989235622092,0,0,0.4468227133674677,0.8107582926750183,0.8547688126564026,0.8440151214599609,0.8940953016281128,0.938485324382782,0.8493579030036926,0.7962222099304199,0.737675666809082,0.14523115754127502,0.2623243033885956,0.5950343608856201
valid,inactive_enhancers_vs_inactive_promoters,GM12878,17,0.2396439112784177,3,85,0.0270340908011249,3,28,0.10738736129169474,0,56,0.4265989235622092,0,0,0.4478055502093116,0.8104239702224731,0.8561444282531738,0.8426483273506165,0.8934066295623779,0.9382822513580322,0.8493427634239197,0.7953191995620728,0.7344940304756165,0.14385555684566498,0.26550599932670593,0.5939165949821472
train,inactive_enhancers_vs_inactive_promoters,GM12878,18,0.08337385637825097,3,85,0.22560349409838504,0,256,0.054795167447112464,0,0,0.3020911724492587,0,142,0.4358720498029576,0.8183073997497559,0.8192964196205139,0.8812491893768309,0.9062740802764891,0.9454217553138732,0.8491442799568176,0.8179807662963867,0.8166650533676147,0.18070359528064728,0.18333494663238525,0.6241415739059448
test,inactive_enhancers_vs_inactive_promoters,GM12878,18,0.08337385637825097,3,85,0.22560349409838504,0,256,0.054795167447112464,0,0,0.3020911724492587,0,142,0.5318709490475831,0.7597876787185669,0.7686527967453003,0.8335123062133789,0.8492502570152283,0.9123655557632446,0.7997696995735168,0.7568602561950684,0.7450677156448364,0.2313471883535385,0.254932314157486,0.5034206509590149
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,18,0.08337385637825097,3,85,0.22560349409838504,0,256,0.054795167447112464,0,0,0.3020911724492587,0,142,0.4356049820780754,0.8181766271591187,0.8203494548797607,0.8801875114440918,0.9062842726707458,0.9454620480537416,0.8492156863212585,0.817458987236023,0.8145685195922852,0.17965053021907804,0.18543146550655365,0.6234182119369507
valid,inactive_enhancers_vs_inactive_promoters,GM12878,18,0.08337385637825097,3,85,0.22560349409838504,0,256,0.054795167447112464,0,0,0.3020911724492587,0,142,0.436121569123379,0.8199209570884705,0.8201805353164673,0.8829845786094666,0.9061856865882874,0.9452606439590454,0.850424587726593,0.8198351860046387,0.8194897770881653,0.17981944978237152,0.18051022291183472,0.6276724934577942
train,inactive_enhancers_vs_inactive_promoters,GM12878,19,0.1208225438018286,0,227,0.05308620099426642,3,85,0.18348669679317636,0,0,0.2650144808011237,0,256,0.4412921267193417,0.824432909488678,0.8181897401809692,0.8915933966636658,0.9113696813583374,0.948322296142578,0.8533159494400024,0.8264949917793274,0.8348002433776855,0.1818102449178696,0.16519972681999207,0.6393476724624634
test,inactive_enhancers_vs_inactive_promoters,GM12878,19,0.1208225438018286,0,227,0.05308620099426642,3,85,0.18348669679317636,0,0,0.2650144808011237,0,256,0.5462095240751902,0.7679668664932251,0.7740695476531982,0.8414587974548341,0.8515554666519165,0.9137802720069884,0.8063586354255676,0.7659516334533691,0.7578336596488953,0.22593045234680176,0.24216634035110474,0.5210124850273132
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,19,0.1208225438018286,0,227,0.05308620099426642,3,85,0.18348669679317636,0,0,0.2650144808011237,0,256,0.4403161668153696,0.8243794441223145,0.819166362285614,0.8906766176223755,0.9118028879165648,0.9484602808952332,0.8534260988235474,0.8261012434959412,0.8330361247062683,0.18083363771438601,0.1669638752937317,0.638821542263031
valid,inactive_enhancers_vs_inactive_promoters,GM12878,19,0.1208225438018286,0,227,0.05308620099426642,3,85,0.18348669679317636,0,0,0.2650144808011237,0,256,0.4435654119696728,0.8247376084327698,0.8190157413482666,0.8913715481758118,0.9096451401710509,0.9477673172950744,0.8536631464958191,0.8266279697418213,0.8342401385307312,0.1809842735528946,0.1657598912715912,0.6397426724433899
train,active_vs_inactive,GM12878,0,0.01722813815739771,1,85,0.28498589589093243,1,199,0.41332809389269337,0,113,0.09233471928288722,3,227,0.32013619258707643,0.8662014007568359,0.4144878089427948,0.6087112426757812,0.8685225248336792,0.5627308487892151,0.4931657910346985,0.6824238300323486,0.9503598809242249,0.5855122208595276,0.04964010417461395,0.42955806851387024
test,active_vs_inactive,GM12878,0,0.01722813815739771,1,85,0.28498589589093243,1,199,0.41332809389269337,0,113,0.09233471928288722,3,227,0.33158433926291764,0.8602377772331238,0.3931707441806793,0.5813617706298828,0.8554730415344238,0.5331265926361084,0.4690955579280853,0.6702122092247009,0.9472536444664,0.6068292856216431,0.05274637416005135,0.4020105004310608
subtrain,active_vs_inactive,GM12878,0,0.01722813815739771,1,85,0.28498589589093243,1,199,0.41332809389269337,0,113,0.09233471928288722,3,227,0.3195575115216129,0.8660953044891357,0.4156707227230072,0.6077382564544678,0.8691067695617676,0.5647090077400208,0.4936814308166504,0.6828424334526062,0.9500141739845276,0.5843292474746704,0.049985799938440316,0.4297016859054565
valid,active_vs_inactive,GM12878,0,0.01722813815739771,1,85,0.28498589589093243,1,199,0.41332809389269337,0,113,0.09233471928288722,3,227,0.3214140727239497,0.8666641116142273,0.4195121824741364,0.6097128391265869,0.8672826290130615,0.5571635365486145,0.4970380067825317,0.6847413182258606,0.9499704837799072,0.5804877877235413,0.050029534846544266,0.433029443025589
train,active_vs_inactive,GM12878,1,0.2176832775470916,0,170,0.1483975740471919,2,142,0.0689742624891934,0,28,0.4963528349596765,0,199,0.3170762934228953,0.8659485578536987,0.2940487861633301,0.6657831072807312,0.8660196661949158,0.5591537356376648,0.40793123841285706,0.6332738399505615,0.972498893737793,0.7059512138366699,0.02750109136104584,0.38171771168708796
test,active_vs_inactive,GM12878,1,0.2176832775470916,0,170,0.1483975740471919,2,142,0.0689742624891934,0,28,0.4963528349596765,0,199,0.321514644427225,0.8590427041053772,0.2720000147819519,0.6159964799880981,0.8629942536354065,0.5309740900993347,0.3773687183856964,0.6202051639556885,0.968410313129425,0.7279999852180481,0.03158966079354286,0.34432268142700195
subtrain,active_vs_inactive,GM12878,1,0.2176832775470916,0,170,0.1483975740471919,2,142,0.0689742624891934,0,28,0.4963528349596765,0,199,0.316690195424884,0.8662389516830444,0.2959146201610565,0.6671707630157471,0.8666253685951233,0.5602226853370667,0.4099856317043304,0.6342055201530457,0.9724964499473572,0.7040853500366211,0.027503550052642826,0.383632242679596
valid,active_vs_inactive,GM12878,1,0.2176832775470916,0,170,0.1483975740471919,2,142,0.0689742624891934,0,28,0.4963528349596765,0,199,0.31873773009169337,0.8649404644966125,0.2836585342884064,0.6638127565383911,0.8637146949768066,0.5556167960166931,0.3974709510803223,0.6284471750259399,0.9732357859611512,0.7163414359092712,0.026764212176203728,0.37356460094451904
train,active_vs_inactive,GM12878,2,0.01722813815739771,1,85,0.28498589589093243,1,199,0.41332809389269337,0,113,0.09233471928288722,3,227,0.3130273094656421,0.867488443851471,0.3056585490703583,0.6716690063476562,0.8745285272598267,0.5766209363937378,0.4201280772686005,0.6389105916023254,0.972162663936615,0.6943414807319641,0.02783735655248165,0.3923987448215485
test,active_vs_inactive,GM12878,2,0.01722813815739771,1,85,0.28498589589093243,1,199,0.41332809389269337,0,113,0.09233471928288722,3,227,0.3256779252551496,0.8606361746788025,0.27980488538742065,0.6259275674819946,0.8609440922737122,0.5387364625930786,0.3867313861846924,0.6243257522583008,0.968846559524536,0.7201951146125793,0.031153440475463867,0.3541061580181122
subtrain,active_vs_inactive,GM12878,2,0.01722813815739771,1,85,0.28498589589093243,1,199,0.41332809389269337,0,113,0.09233471928288722,3,227,0.31317848945949595,0.8672061562538147,0.30469512939453125,0.66974937915802,0.8741874694824219,0.5769183039665222,0.4188424646854401,0.638351559638977,0.972007930278778,0.6953048706054688,0.02799204736948013,0.3908725082874298
valid,active_vs_inactive,GM12878,2,0.01722813815739771,1,85,0.28498589589093243,1,199,0.41332809389269337,0,113,0.09233471928288722,3,227,0.3124544484650387,0.8681579828262329,0.3058536648750305,0.6778378486633301,0.8759562373161316,0.5757508873939514,0.4215126037597656,0.6393857002258301,0.9729177355766296,0.6941463351249695,0.0270822923630476,0.3952902257442473
train,active_vs_inactive,GM12878,3,0.4128274989607695,0,85,0.14897325195189975,1,142,0.1727077883646022,1,199,0.18581909500949292,0,256,0.3839338009848314,0.8603790402412415,0.2365853637456894,0.6531986594200134,0.8619033098220825,0.5411711931228638,0.3473590016365051,0.606591522693634,0.9765977263450624,0.7634146213531494,0.02340228296816349,0.3348880112171173
test,active_vs_inactive,GM12878,3,0.4128274989607695,0,85,0.14897325195189975,1,142,0.1727077883646022,1,199,0.18581909500949292,0,256,0.3867654281202704,0.8613409399986267,0.2359024435281753,0.6650164723396301,0.8562713861465454,0.5345686674118042,0.3482644259929657,0.6068820953369141,0.9778617620468141,0.7640975713729858,0.0221382100135088,0.3391050696372986
subtrain,active_vs_inactive,GM12878,3,0.4128274989607695,0,85,0.14897325195189975,1,142,0.1727077883646022,1,199,0.18581909500949292,0,256,0.3839460195717858,0.8607230186462402,0.2387804836034775,0.6552878022193909,0.8618595600128174,0.5404416918754578,0.3500178754329681,0.6076890230178833,0.976597547531128,0.7612195014953613,0.023402443155646324,0.3373769819736481
valid,active_vs_inactive,GM12878,3,0.4128274989607695,0,85,0.14897325195189975,1,142,0.1727077883646022,1,199,0.18581909500949292,0,256,0.3836768964926402,0.8588884472846985,0.2346341460943222,0.6379310488700867,0.8622922301292419,0.5438922643661499,0.3430813252925873,0.6049119234085083,0.9751896858215332,0.7653658390045166,0.024810288101434708,0.3272410929203033
train,active_vs_inactive,GM12878,4,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.3200788396830652,0.8665921092033386,0.3431219458580017,0.6405026316642761,0.865213930606842,0.5602717995643616,0.4468585252761841,0.653620719909668,0.964119553565979,0.6568780541419983,0.03588047251105308,0.4027177691459656
test,active_vs_inactive,GM12878,4,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.3231601510196924,0.862811803817749,0.3274146318435669,0.6196454763412476,0.8625561594963074,0.5408459901809692,0.4284437596797943,0.6449861526489258,0.9625577330589294,0.6725853681564331,0.03744229301810265,0.3824654817581177
subtrain,active_vs_inactive,GM12878,4,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.3193941537071677,0.8664783239364624,0.3420731723308563,0.6401917338371277,0.8660575747489929,0.5612867474555969,0.4458927810192108,0.6531268954277039,0.9641806483268738,0.6579268574714661,0.03581937029957771,0.40189284086227417
valid,active_vs_inactive,GM12878,4,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.3227147237927306,0.8670854568481445,0.3456097543239593,0.6429219841957092,0.8617938756942749,0.5565309524536133,0.4495558440685272,0.654924213886261,0.9642386436462402,0.6543902158737183,0.03576134890317917,0.4054988622665405
train,active_vs_inactive,GM12878,5,0.4255101009776714,0,0,0.1466594306365382,0,56,0.11885357586136193,1,113,0.24110838963123324,2,113,0.3538088159233916,0.8598734140396118,0.3937073051929474,0.5792722105979919,0.8627073168754578,0.532168447971344,0.4687944650650024,0.6702159643173218,0.9467245936393738,0.6062926650047302,0.05327541008591652,0.4011409282684326
test,active_vs_inactive,GM12878,5,0.4255101009776714,0,0,0.1466594306365382,0,56,0.11885357586136193,1,113,0.24110838963123324,2,113,0.3557251205202192,0.8590733408927917,0.3900487720966339,0.5757488608360289,0.8607298731803894,0.5218892693519592,0.4650459587574005,0.6682513356208801,0.9464538693428041,0.6099511981010437,0.05354611203074455,0.39707666635513306
subtrain,active_vs_inactive,GM12878,5,0.4255101009776714,0,0,0.1466594306365382,0,56,0.11885357586136193,1,113,0.24110838963123324,2,113,0.3540436134618871,0.8596121668815613,0.3943902552127838,0.5777063369750977,0.8624409437179565,0.5310634970664978,0.4687635898590088,0.6703391075134277,0.946287989616394,0.6056097745895386,0.053712014108896255,0.4006474316120148
valid,active_vs_inactive,GM12878,5,0.4255101009776714,0,0,0.1466594306365382,0,56,0.11885357586136193,1,113,0.24110838963123324,2,113,0.3528783806398803,0.8606886863708496,0.39878049492836,0.5824723839759827,0.8638578653335571,0.5369938015937805,0.4734327495098114,0.6727623343467712,0.9467442035675048,0.6012195348739624,0.053255781531333916,0.4058376252651215
train,active_vs_inactive,GM12878,6,0.2068701224056405,2,56,0.19899723541400105,0,0,0.17702745662887068,0,170,0.07834059108855478,2,85,0.33323317219813664,0.863979697227478,0.3673170804977417,0.6114494800567627,0.8643150329589844,0.5482075810432434,0.4589364528656006,0.6619148254394531,0.9565126299858092,0.6326829195022583,0.04348734766244888,0.403084397315979
test,active_vs_inactive,GM12878,6,0.2068701224056405,2,56,0.19899723541400105,0,0,0.17702745662887068,0,170,0.07834059108855478,2,85,0.3387435926124453,0.8599007129669191,0.3535609841346741,0.5900357961654663,0.8578436970710754,0.5342203378677368,0.4421669244766235,0.6538970470428467,0.954233169555664,0.6464390158653259,0.04576684162020683,0.38355752825737
subtrain,active_vs_inactive,GM12878,6,0.2068701224056405,2,56,0.19899723541400105,0,0,0.17702745662887068,0,170,0.07834059108855478,2,85,0.3333004394582674,0.8636150360107422,0.3672561049461365,0.6091221570968628,0.8641645312309265,0.548029363155365,0.4582318961620331,0.6616740226745605,0.9560920000076294,0.6327438950538635,0.04390798136591911,0.40182793140411377
valid,active_vs_inactive,GM12878,6,0.2068701224056405,2,56,0.19899723541400105,0,0,0.17702745662887068,0,170,0.07834059108855478,2,85,0.3328998410234265,0.8654766678810121,0.3656097650527954,0.6219916939735413,0.8647437691688538,0.5492796897888184,0.4605222642421722,0.6621069312095642,0.958604097366333,0.6343902349472046,0.041395921260118484,0.40751975774765015
train,active_vs_inactive,GM12878,7,0.10844334053942634,1,113,0.026014945632564457,1,85,0.20092339368912826,0,28,0.4638210578096247,0,113,0.3134298614427155,0.8680170178413391,0.3991707265377045,0.6249427199363708,0.8722826242446899,0.5704211592674255,0.4871703386306762,0.6772691011428833,0.9553675055503844,0.6008292436599731,0.04463247209787369,0.4293970465660095
test,active_vs_inactive,GM12878,7,0.10844334053942634,1,113,0.026014945632564457,1,85,0.20092339368912826,0,28,0.4638210578096247,0,113,0.3220943064661697,0.8617086410522461,0.3683902323246002,0.5967130064964294,0.8632357716560364,0.5428813099861145,0.4555434882640839,0.6610026955604553,0.9536151885986328,0.6316097378730774,0.04638481885194778,0.39594897627830505
subtrain,active_vs_inactive,GM12878,7,0.10844334053942634,1,113,0.026014945632564457,1,85,0.20092339368912826,0,28,0.4638210578096247,0,113,0.3133300011064492,0.8684031367301941,0.4001219570636749,0.6269826292991638,0.8722599744796753,0.5726443529129028,0.4884984791278839,0.6778854727745056,0.955648958683014,0.5998780727386475,0.04435103759169578,0.4310581088066101
